Millis,Steps,Travel (mm),Scale raw,Scale (grams)
11239,8,0.0050,17018.00,6.8588
11273,16,0.0100,36274.00,13.8925
11306,24,0.0150,54490.00,19.8626
11340,32,0.0200,72308.00,25.4301
11373,40,0.0250,84017.00,28.8116
11407,48,0.0300,91033.00,30.9814
11440,56,0.0350,97411.00,33.1011
11474,64,0.0400,103062.00,34.7252
11507,72,0.0450,107179.00,36.1118
11541,80,0.0500,111748.00,37.7093
11574,88,0.0550,116424.00,38.9137
11608,96,0.0600,118924.00,39.6288
11642,104,0.0650,119967.00,40.1046
11675,112,0.0700,122443.00,40.7469
11709,120,0.0750,123449.00,40.9267
11742,128,0.0800,123793.00,40.9421
11776,136,0.0850,123487.00,41.3395
11809,144,0.0900,126161.00,41.9398
11843,152,0.0950,126931.00,42.1449
11876,160,0.1000,126829.00,42.1925
11910,168,0.1050,128909.00,42.8262
11944,176,0.1100,130331.00,43.2485
11977,184,0.1150,131519.00,43.6584
12011,192,0.1200,132286.00,43.8609
12044,200,0.1250,133332.00,44.1457
12078,208,0.1300,134193.00,44.3742
12111,216,0.1350,134983.00,44.7351
12145,224,0.1400,135641.00,44.8644
12178,232,0.1450,136774.00,45.1450
12212,240,0.1500,137358.00,45.4775
12246,248,0.1550,137870.00,45.5671
12279,256,0.1600,138374.00,45.7538
12313,264,0.1650,138929.00,45.9628
12346,272,0.1700,139822.00,46.2484
12380,280,0.1750,140992.00,46.5614
12413,288,0.1800,141498.00,46.7396
12447,296,0.1850,141971.00,46.8650
12480,304,0.1900,142564.00,47.0868
12514,312,0.1950,142977.00,47.2617
12548,320,0.2000,144001.00,47.5505
12581,328,0.2050,144687.00,47.7675
12615,336,0.2100,145426.00,48.0779
12648,344,0.2150,145777.00,48.1344
12682,352,0.2200,146885.00,48.4520
12715,360,0.2250,147222.00,48.6243
12749,368,0.2300,147577.00,48.7326
12782,376,0.2350,147797.00,48.8117
12816,384,0.2400,148756.00,49.0736
12850,392,0.2450,149136.00,49.2633
12883,400,0.2500,149803.00,49.4822
12917,408,0.2550,150921.00,49.8409
12950,416,0.2600,151650.00,50.0660
12984,424,0.2650,152141.00,50.2429
13017,432,0.2700,152170.00,50.2681
13051,440,0.2750,152540.00,50.4283
13084,448,0.2800,153165.00,50.5799
13118,456,0.2850,153584.00,50.7696
13151,464,0.2900,154246.00,50.8346
13185,472,0.2950,154807.00,51.0705
13219,480,0.3000,154976.00,51.1808
13252,488,0.3050,155562.00,51.3938
13286,496,0.3100,156293.00,51.5490
13319,504,0.3150,156630.00,51.6717
13353,512,0.3200,156948.00,51.8568
13386,520,0.3250,157248.00,51.9244
13420,528,0.3300,157654.00,52.0705
13454,536,0.3350,158546.00,52.3199
13487,544,0.3400,158773.00,52.3904
13521,552,0.3450,159392.00,52.5772
13554,560,0.3500,159496.00,52.6398
13588,568,0.3550,159931.00,52.7734
13621,576,0.3600,159773.00,52.5788
13655,584,0.3650,159509.00,52.5785
13688,592,0.3700,159886.00,52.7823
13722,600,0.3750,160821.00,53.1751
13756,608,0.3800,161859.00,53.4911
13789,616,0.3850,163504.00,53.7327
13823,624,0.3900,162008.00,53.5016
13856,632,0.3950,162833.00,53.6148
13890,640,0.4000,162861.00,53.6660
13923,648,0.4050,162432.00,53.6598
13957,656,0.4100,163890.00,53.6253
13990,664,0.4150,161600.00,53.8777
14024,672,0.4200,162617.00,53.7182
14058,680,0.4250,165191.00,54.1416
14091,688,0.4300,164550.00,54.5646
14125,696,0.4350,164297.00,54.4799
14158,704,0.4400,165857.00,54.6758
14192,712,0.4450,167027.00,54.9521
14225,720,0.4500,166332.00,55.0279
14259,728,0.4550,166403.00,54.9229
14292,736,0.4600,166581.00,55.0142
14326,744,0.4650,167497.00,55.2354
14360,752,0.4700,167568.00,55.2993
14393,760,0.4750,167674.00,55.4158
14427,768,0.4800,168459.00,55.6006
14460,776,0.4850,169184.00,55.8241
14494,784,0.4900,169266.00,55.8523
14527,792,0.4950,169614.00,56.0233
14561,800,0.5000,170282.00,56.0413
14594,808,0.5050,170694.00,56.2835
14628,816,0.5100,170843.00,56.3305
14662,824,0.5150,170711.00,56.3347
14695,832,0.5200,170471.00,56.3928
14729,840,0.5250,170539.00,56.3219
14762,848,0.5300,171583.00,56.6376
14796,856,0.5350,171870.00,56.6875
14829,864,0.5400,171422.00,56.6731
14863,872,0.5450,172211.00,56.8670
14896,880,0.5500,172548.00,56.9097
14930,888,0.5550,173083.00,57.0958
14964,896,0.5600,172521.00,56.8696
14997,904,0.5650,173105.00,57.0948
15031,912,0.5700,173067.00,57.0813
15064,920,0.5750,173800.00,57.2881
15098,928,0.5800,173603.00,57.2264
15131,936,0.5850,173813.00,57.3731
15165,944,0.5900,173852.00,57.4216
15198,952,0.5950,174018.00,57.3967
15232,960,0.6000,174388.00,57.4748
15266,968,0.6050,174382.00,57.5093
15299,976,0.6100,174777.00,57.5838
15333,984,0.6150,174838.00,57.6733
15366,992,0.6200,174622.00,57.6668
15400,1000,0.6250,175482.00,57.9490
15433,1008,0.6300,175719.00,57.9674
15467,1016,0.6350,175847.00,58.0222
15500,1024,0.6400,175370.00,57.9316
15534,1032,0.6450,175758.00,57.9828
15568,1040,0.6500,176238.00,58.0783
15601,1048,0.6550,176389.00,58.1968
15635,1056,0.6600,176411.00,58.2096
15668,1064,0.6650,176361.00,58.2496
15702,1072,0.6700,176666.00,58.3582
15735,1080,0.6750,177159.00,58.4193
15769,1088,0.6800,176757.00,58.3389
15803,1096,0.6850,177339.00,58.6319
15836,1104,0.6900,178029.00,58.7849
15870,1112,0.6950,178149.00,58.7911
15903,1120,0.7000,178216.00,58.8370
15937,1128,0.7050,178382.00,58.8134
15970,1136,0.7100,177694.00,58.5817
16004,1144,0.7150,177913.00,58.6982
16037,1152,0.7200,178311.00,58.8390
16071,1160,0.7250,178346.00,58.8233
16105,1168,0.7300,177945.00,58.7586
16138,1176,0.7350,178478.00,58.9040
16172,1184,0.7400,178491.00,58.8764
16205,1192,0.7450,178672.00,59.0001
16239,1200,0.7500,179300.00,59.1357
16272,1208,0.7550,179609.00,59.2121
16306,1216,0.7600,178337.00,59.3808
16339,1224,0.7650,178956.00,58.9992
16373,1232,0.7700,180041.00,59.0815
16407,1240,0.7750,178656.00,59.0907
16440,1248,0.7800,179395.00,59.1715
16474,1256,0.7850,178849.00,58.9279
16507,1264,0.7900,179822.00,59.2935
16541,1272,0.7950,180249.00,59.4898
16574,1280,0.8000,178788.00,59.0458
16608,1288,0.8050,179936.00,59.3838
16642,1296,0.8100,179711.00,59.3067
16675,1304,0.8150,179898.00,59.4376
16709,1312,0.8200,179995.00,59.4419
16742,1320,0.8250,180271.00,59.5400
16776,1328,0.8300,180272.00,59.5049
16809,1336,0.8350,180364.00,59.5039
16843,1344,0.8400,180326.00,59.5144
16877,1352,0.8450,180125.00,59.4514
16910,1360,0.8500,180534.00,59.5584
16944,1368,0.8550,180998.00,59.7513
16977,1376,0.8600,181426.00,59.9463
17011,1384,0.8650,181586.00,60.0283
17044,1392,0.8700,181730.00,59.9564
17078,1400,0.8750,181400.00,59.8993
17111,1408,0.8800,181250.00,59.7878
17145,1416,0.8850,180925.00,59.7415
17179,1424,0.8900,180815.00,59.6522
17212,1432,0.8950,180503.00,59.6457
17246,1440,0.9000,179341.00,59.3533
17279,1448,0.9050,180275.00,59.4173
17313,1456,0.9100,181454.00,59.7668
17346,1464,0.9150,180379.00,59.6535
17380,1472,0.9200,180103.00,59.4570
17414,1480,0.9250,180336.00,59.5150
17447,1488,0.9300,180642.00,59.6736
17481,1496,0.9350,181099.00,59.9512
17514,1504,0.9400,181270.00,59.8399
17548,1512,0.9450,181198.00,59.8445
17581,1520,0.9500,181810.00,60.0086
17615,1528,0.9550,181762.00,59.9673
17649,1536,0.9600,181840.00,59.9791
17682,1544,0.9650,182073.00,59.9981
17716,1552,0.9700,182566.00,60.1698
17749,1560,0.9750,182614.00,60.1494
17783,1568,0.9800,182461.00,60.2016
17816,1576,0.9850,182664.00,60.2712
17850,1584,0.9900,182645.00,60.2269
17883,1592,0.9950,182590.00,60.1159
17917,1600,1.0000,181854.00,59.9407
17951,1608,1.0050,181599.00,59.9197
17984,1616,1.0100,181750.00,59.9518
18018,1624,1.0150,182050.00,59.9630
18051,1632,1.0200,182052.00,60.0126
18085,1640,1.0250,181571.00,59.9532
18118,1648,1.0300,182044.00,60.0510
18152,1656,1.0350,181951.00,60.0598
18185,1664,1.0400,181832.00,60.0063
18219,1672,1.0450,181381.00,59.8396
18253,1680,1.0500,181259.00,59.7435
18286,1688,1.0550,180980.00,59.7113
18320,1696,1.0600,180967.00,59.6283
18353,1704,1.0650,181168.00,59.7901
18387,1712,1.0700,181082.00,59.7704
18420,1720,1.0750,181149.00,59.8183
18454,1728,1.0800,181387.00,59.8606
18488,1736,1.0850,181453.00,59.8642
18521,1744,1.0900,181753.00,59.9381
18555,1752,1.0950,181601.00,59.9522
18588,1760,1.1000,181457.00,59.8495
18622,1768,1.1050,181506.00,59.8977
18655,1776,1.1100,181976.00,60.0083
18689,1784,1.1150,181512.00,59.9066
18723,1792,1.1200,181745.00,59.9486
18756,1800,1.1250,181515.00,59.7750
18790,1808,1.1300,181246.00,59.6315
18823,1816,1.1350,180581.00,59.5511
18857,1824,1.1400,180144.00,59.4392
18890,1832,1.1450,180380.00,59.4691
18924,1840,1.1500,180475.00,59.5013
18958,1848,1.1550,180749.00,59.5679
18991,1856,1.1600,180778.00,59.5676
19025,1864,1.1650,181020.00,59.5653
19058,1872,1.1700,180743.00,59.6171
19092,1880,1.1750,180984.00,59.5600
19125,1888,1.1800,180592.00,59.4931
19159,1896,1.1850,180678.00,59.4760
19192,1904,1.1900,180582.00,59.4228
19226,1912,1.1950,180329.00,59.3421
19260,1920,1.2000,180580.00,59.4218
19293,1928,1.2050,180463.00,59.4455
19327,1936,1.2100,180647.00,59.4268
19360,1944,1.2150,180101.00,59.3263
19394,1952,1.2200,180118.00,59.1478
19427,1960,1.2250,179577.00,59.1002
19461,1968,1.2300,179357.00,59.2358
19494,1976,1.2350,179244.00,59.1121
19528,1984,1.2400,179714.00,59.2335
19562,1992,1.2450,180179.00,59.3474
19595,2000,1.2500,178881.00,59.0438
19629,2008,1.2550,179103.00,59.0087
19662,2016,1.2600,178352.00,58.7366
19696,2024,1.2650,178003.00,58.6136
19729,2032,1.2700,178425.00,58.6710
19763,2040,1.2750,177696.00,58.6424
19797,2048,1.2800,178049.00,58.7081
19830,2056,1.2850,178467.00,58.8397
19864,2064,1.2900,178094.00,58.7983
19897,2072,1.2950,178775.00,58.9457
19931,2080,1.3000,178973.00,59.0271
19964,2088,1.3050,178987.00,58.9933
19998,2096,1.3100,178548.00,58.7514
20032,2104,1.3150,178026.00,58.6776
20065,2112,1.3200,178161.00,58.7501
20099,2120,1.3250,177764.00,58.6644
20132,2128,1.3300,178194.00,58.7143
20166,2136,1.3350,178032.00,58.6949
20199,2144,1.3400,178144.00,58.5807
20233,2152,1.3450,177992.00,58.5998
20266,2160,1.3500,177722.00,58.5036
20300,2168,1.3550,177447.00,58.4852
20334,2176,1.3600,177116.00,58.3796
20367,2184,1.3650,177191.00,58.3776
20401,2192,1.3700,176616.00,58.1672
20434,2200,1.3750,176479.00,58.0675
20468,2208,1.3800,176013.00,57.9549
20501,2216,1.3850,175659.00,57.9559
20535,2224,1.3900,175901.00,57.9756
20669,2232,1.3950,174703.00,57.5043
20703,2240,1.4000,176459.00,57.9018
20736,2248,1.4050,175410.00,57.8282
20770,2256,1.4100,175741.00,57.9165
20804,2264,1.4150,176042.00,57.9841
20837,2272,1.4200,175991.00,58.0333
20871,2280,1.4250,176071.00,58.0704
20904,2288,1.4300,176361.00,58.0314
20938,2296,1.4350,176124.00,57.9989
20971,2304,1.4400,175707.00,57.7971
21005,2312,1.4450,174993.00,57.6153
21039,2320,1.4500,174543.00,57.4371
21072,2328,1.4550,174494.00,57.5559
21106,2336,1.4600,174675.00,57.5093
21139,2344,1.4650,174161.00,57.4266
21173,2352,1.4700,174135.00,57.4000
21206,2360,1.4750,173886.00,57.2868
21240,2368,1.4800,174042.00,57.4147
21274,2376,1.4850,173877.00,57.3767
