Millis,Steps,Travel (mm),Scale raw,Scale (grams)
282373,8,0.0050,22027.00,8.4360
282406,16,0.0100,29424.00,10.6656
282440,24,0.0150,39265.00,14.4780
282474,32,0.0200,53033.00,17.8867
282508,40,0.0250,60879.00,21.6515
282541,48,0.0300,76005.00,25.2072
282575,56,0.0350,78117.00,26.0966
282609,64,0.0400,82602.00,27.4349
282642,72,0.0450,84334.00,27.9714
282676,80,0.0500,88659.00,29.6146
282710,88,0.0550,91902.00,30.2414
282743,96,0.0600,92717.00,30.5525
282777,104,0.0650,93155.00,30.8754
282811,112,0.0700,95989.00,32.3483
282844,120,0.0750,104657.00,34.9678
282878,128,0.0800,113253.00,37.5462
282912,136,0.0850,115902.00,38.2505
282945,144,0.0900,116848.00,38.5123
282979,152,0.0950,117832.00,38.8340
283013,160,0.1000,118634.00,39.1690
283046,168,0.1050,119807.00,39.4680
283080,176,0.1100,120413.00,39.6255
283114,184,0.1150,121271.00,39.9635
283148,192,0.1200,122044.00,40.1631
283181,200,0.1250,122902.00,40.4436
283215,208,0.1300,124013.00,40.8086
283249,216,0.1350,124783.00,41.0622
283282,224,0.1400,125635.00,41.3435
283316,232,0.1450,126231.00,41.4554
283350,240,0.1500,127127.00,41.7229
283383,248,0.1550,127821.00,42.0382
283417,256,0.1600,128530.00,42.2791
283451,264,0.1650,129426.00,42.5528
283484,272,0.1700,129954.00,42.7336
283518,280,0.1750,130623.00,43.0369
283552,288,0.1800,131594.00,43.2689
283585,296,0.1850,132252.00,43.4763
283619,304,0.1900,132791.00,43.7355
283653,312,0.1950,133586.00,43.9433
283686,320,0.2000,134206.00,44.0506
283720,328,0.2050,134932.00,44.3925
283754,336,0.2100,135803.00,44.5993
283788,344,0.2150,135970.00,44.7470
283821,352,0.2200,137028.00,45.0682
283855,360,0.2250,137620.00,45.2317
283889,368,0.2300,138377.00,45.4847
283922,376,0.2350,139117.00,45.7584
283956,384,0.2400,139558.00,45.9576
283990,392,0.2450,140437.00,46.1128
284023,400,0.2500,140921.00,46.3366
284057,408,0.2550,141338.00,46.5020
284091,416,0.2600,142200.00,46.7324
284124,424,0.2650,142958.00,46.9165
284158,432,0.2700,143213.00,47.0918
284192,440,0.2750,143834.00,47.2467
284225,448,0.2800,144442.00,47.4137
284259,456,0.2850,145229.00,47.6880
284293,464,0.2900,145538.00,47.8223
284327,472,0.2950,146358.00,47.9785
284360,480,0.3000,146540.00,48.1616
284394,488,0.3050,147203.00,48.3211
284428,496,0.3100,147657.00,48.4829
284461,504,0.3150,148137.00,48.7369
284495,512,0.3200,148772.00,48.8698
284529,520,0.3250,149656.00,48.8760
284562,528,0.3300,149958.00,49.2242
284596,536,0.3350,150278.00,49.3138
284630,544,0.3400,150886.00,49.5245
284663,552,0.3450,151107.00,49.6269
284697,560,0.3500,151707.00,49.7637
284731,568,0.3550,152048.00,50.0197
284765,576,0.3600,152635.00,50.1408
284798,584,0.3650,152943.00,50.3095
284832,592,0.3700,153532.00,50.4647
284866,600,0.3750,153826.00,50.5346
284899,608,0.3800,154259.00,50.6560
284933,616,0.3850,154914.00,50.8851
284967,624,0.3900,155097.00,50.9642
285000,632,0.3950,155561.00,51.1211
285034,640,0.4000,156075.00,51.3347
285068,648,0.4050,156556.00,51.4535
285101,656,0.4100,156836.00,51.5326
285135,664,0.4150,157376.00,51.6737
285169,672,0.4200,157933.00,51.8191
285202,680,0.4250,157894.00,51.8158
285236,688,0.4300,158405.00,51.9369
285270,696,0.4350,158427.00,52.1085
285303,704,0.4400,158896.00,52.1285
