Millis,Steps,Travel (mm),Scale raw,Scale (grams)
368916,8,0.0050,32599.00,10.8792
368950,16,0.0100,34344.00,11.4427
368984,24,0.0150,34959.00,11.7381
369017,32,0.0200,35714.00,11.9255
369051,40,0.0250,36989.00,12.4118
369085,48,0.0300,38161.00,12.6812
369119,56,0.0350,40595.00,13.5699
369152,64,0.0400,41776.00,13.9007
369186,72,0.0450,42939.00,14.2177
369220,80,0.0500,43601.00,14.5459
369254,88,0.0550,46415.00,15.5488
369287,96,0.0600,50481.00,16.8375
369321,104,0.0650,52643.00,17.3387
369355,112,0.0700,52742.00,17.3859
369389,120,0.0750,53655.00,17.5986
369422,128,0.0800,55128.00,18.1414
369456,136,0.0850,56337.00,18.5706
369490,144,0.0900,57356.00,19.0022
369524,152,0.0950,58232.00,19.3940
369558,160,0.1000,60120.00,20.1285
369591,168,0.1050,62980.00,20.9702
369625,176,0.1100,64974.00,21.4359
369659,184,0.1150,65822.00,21.6814
369692,192,0.1200,66708.00,21.9748
369726,200,0.1250,67574.00,22.2806
369760,208,0.1300,68219.00,22.4965
369794,216,0.1350,68890.00,22.7338
369828,224,0.1400,69949.00,22.9822
369861,232,0.1450,70321.00,23.1910
369895,240,0.1500,71174.00,23.3882
369929,248,0.1550,72156.00,23.7731
369963,256,0.1600,72600.00,23.8545
369996,264,0.1650,73264.00,24.0662
370030,272,0.1700,73947.00,24.2962
370064,280,0.1750,74566.00,24.5168
370098,288,0.1800,75336.00,24.7862
370131,296,0.1850,76003.00,24.9861
370165,304,0.1900,76633.00,25.1794
370199,312,0.1950,77213.00,25.3756
370233,320,0.2000,78121.00,25.6516
370266,328,0.2050,78229.00,25.7327
370300,336,0.2100,78964.00,25.9348
370334,344,0.2150,79552.00,26.1173
370368,352,0.2200,79932.00,26.3434
370401,360,0.2250,80657.00,26.4861
370435,368,0.2300,81410.00,26.7372
370469,376,0.2350,81679.00,26.8268
370503,384,0.2400,82464.00,27.0673
370536,392,0.2450,82767.00,27.1687
370570,400,0.2500,83294.00,27.3404
370604,408,0.2550,83761.00,27.5586
370638,416,0.2600,84324.00,27.6987
370671,424,0.2650,84416.00,27.7703
370705,432,0.2700,85320.00,28.0473
370739,440,0.2750,85530.00,28.1142
370773,448,0.2800,86051.00,28.2612
370806,456,0.2850,86528.00,28.3909
370840,464,0.2900,87073.00,28.6422
370874,472,0.2950,87355.00,28.6698
370908,480,0.3000,87904.00,28.9399
370941,488,0.3050,88177.00,28.9829
370975,496,0.3100,88512.00,29.0967
371009,504,0.3150,88961.00,29.2316
371043,512,0.3200,89582.00,29.3914
371076,520,0.3250,89883.00,29.4899
371110,528,0.3300,90106.00,29.6015
371144,536,0.3350,90358.00,29.6776
371178,544,0.3400,90936.00,29.9113
371211,552,0.3450,91033.00,29.8949
371245,560,0.3500,91251.00,29.9933
371279,568,0.3550,91851.00,30.1508
