Millis,Steps,Travel (mm),Scale raw,Scale (grams)
626341,8,0.0050,33644.00,11.3781
626386,16,0.0100,38971.00,13.1400
626419,24,0.0150,40117.00,13.5850
626453,32,0.0200,42212.00,14.2955
626487,40,0.0250,43811.00,14.8682
626521,48,0.0300,45781.00,15.4605
626554,56,0.0350,47644.00,16.2202
626588,64,0.0400,50685.00,17.0873
626622,72,0.0450,52428.00,17.5943
626656,80,0.0500,53497.00,18.0032
626689,88,0.0550,55725.00,18.7468
626723,96,0.0600,57822.00,19.3156
626757,104,0.0650,59512.00,19.9427
626791,112,0.0700,61229.00,20.4665
626858,120,0.0750,62784.00,21.1071
626892,128,0.0800,65186.00,21.7824
626926,136,0.0850,67096.00,22.4063
626959,144,0.0900,68901.00,22.9809
626993,152,0.0950,70063.00,23.4558
627027,160,0.1000,72135.00,24.1420
627061,168,0.1050,74426.00,24.7636
627094,176,0.1100,75747.00,25.2794
627128,184,0.1150,77412.00,25.7438
627162,192,0.1200,78509.00,26.2092
627196,200,0.1250,79467.00,26.4225
627229,208,0.1300,80423.00,26.8435
627263,216,0.1350,82478.00,27.4477
627297,224,0.1400,83556.00,27.7266
627364,232,0.1450,85032.00,28.2904
627398,240,0.1500,86401.00,28.6344
627432,248,0.1550,87498.00,29.0449
627466,256,0.1600,88808.00,29.5244
627499,264,0.1650,90380.00,30.0130
627533,272,0.1700,91660.00,30.4245
627567,280,0.1750,92818.00,30.7865
627601,288,0.1800,93759.00,31.1268
627634,296,0.1850,95192.00,31.5807
627668,304,0.1900,96128.00,31.9246
627702,312,0.1950,97689.00,32.3709
627736,320,0.2000,99072.00,32.8297
627770,328,0.2050,99941.00,33.0959
627803,336,0.2100,101164.00,33.5921
627837,344,0.2150,101971.00,33.6816
627871,352,0.2200,104132.00,34.4591
627904,360,0.2250,104494.00,34.6445
627938,368,0.2300,105665.00,34.9930
627972,376,0.2350,106784.00,35.4292
628006,384,0.2400,107850.00,35.7285
628040,392,0.2450,108992.00,36.1213
628073,400,0.2500,109786.00,36.2936
628107,408,0.2550,110827.00,36.6178
628141,416,0.2600,111546.00,36.8994
628175,424,0.2650,112607.00,37.1997
628208,432,0.2700,113291.00,37.5370
628242,440,0.2750,114604.00,37.8471
628298,448,0.2800,115053.00,37.9548
628332,456,0.2850,116370.00,38.3499
628366,464,0.2900,117487.00,38.8294
628400,472,0.2950,117934.00,38.9944
628433,480,0.3000,118764.00,39.3820
628467,488,0.3050,120064.00,39.6564
628501,496,0.3100,120641.00,39.9616
628535,504,0.3150,121739.00,40.2431
628568,512,0.3200,122816.00,40.6638
628602,520,0.3250,123476.00,40.8952
628636,528,0.3300,124051.00,41.1545
628670,536,0.3350,125258.00,41.5345
628703,544,0.3400,125745.00,41.6976
628737,552,0.3450,126564.00,42.0307
628771,560,0.3500,127742.00,42.1367
628805,568,0.3550,128792.00,42.5315
628838,576,0.3600,129653.00,42.9656
628872,584,0.3650,130509.00,43.2157
628906,592,0.3700,131458.00,43.4753
628940,600,0.3750,132205.00,43.8156
628973,608,0.3800,133055.00,44.0936
629007,616,0.3850,134049.00,44.3774
629041,624,0.3900,134463.00,44.5950
629075,632,0.3950,135434.00,44.9744
629108,640,0.4000,136115.00,45.1276
629142,648,0.4050,136897.00,45.3551
629176,656,0.4100,137728.00,45.6553
629232,664,0.4150,137730.00,45.3823
629266,672,0.4200,140266.00,46.1414
629300,680,0.4250,139931.00,46.2782
629333,688,0.4300,140922.00,46.6431
629367,696,0.4350,141737.00,47.0412
629401,704,0.4400,142568.00,47.2086
629435,712,0.4450,143367.00,47.4898
629469,720,0.4500,144180.00,47.7067
629502,728,0.4550,144789.00,48.0428
629536,736,0.4600,145591.00,48.3011
629570,744,0.4650,146668.00,48.6502
629603,752,0.4700,147588.00,48.9003
629637,760,0.4750,148117.00,49.1950
629671,768,0.4800,149284.00,49.5255
629705,776,0.4850,150135.00,49.6016
629738,784,0.4900,151672.00,50.0105
629772,792,0.4950,152135.00,50.4339
